stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
11168,11168,"MERVILLER Criviller",,48.4651389,6.753545,,,1,,,
45073,5401001A,"MERVILLER Criviller",,48.4651389,6.753545,,,0,11168,,
11169,11169,"MERVILLER Ecole",,48.4813774,6.7758335,,,1,,,
45071,5400999A,"MERVILLER Ecole",,48.4813799,6.775895,,,0,11169,,
45072,5401000A,"MERVILLER Ecole",,48.4813749,6.775772,,,0,11169,,
11171,11171,"MERVILLER Les Carrières",,48.4840434,6.7931975,,,1,,,
45074,5401002A,"MERVILLER Les Carrières",,48.4840709,6.793186,,,0,11171,,
45075,5401003A,"MERVILLER Les Carrières",,48.4840159,6.793209,,,0,11171,,
11180,11180,"MOIVRONS Eglise",,48.8226364,6.2494311,,,1,,,
45565,5401664A,"MOIVRONS Eglise",,48.8226239,6.2492391,,,0,11180,,
45566,5401665A,"MOIVRONS Eglise",,48.8226489,6.2496231,,,0,11180,,
11186,11186,"MONCEL-SUR-SEILLE Eglise",,48.7653899,6.42297,,,1,,,
45571,5401672A,"MONCEL-SUR-SEILLE Eglise",,48.7653899,6.42297,,,0,11186,,
11188,11188,"MONCEL-SUR-SEILLE Lotissement Trésorière",,48.7615439,6.4222555,,,1,,,
45572,5401674A,"MONCEL-SUR-SEILLE Lotissement Trésorière",,48.7615129,6.42224,,,0,11188,,
45573,5401675A,"MONCEL-SUR-SEILLE Lotissement Trésorière",,48.7615749,6.422271,,,0,11188,,
11189,11189,"MONCEL-SUR-SEILLE RD 674",,48.7648529,6.421437,,,1,,,
45569,5401669A,"MONCEL-SUR-SEILLE RD 674",,48.7648279,6.421517,,,0,11189,,
45570,5401670A,"MONCEL-SUR-SEILLE RD 674",,48.7648779,6.421357,,,0,11189,,
11192,11192,"MONTIGNY Le Fief",,48.5145829,6.805757,,,1,,,
45085,5401019A,"MONTIGNY Le Fief",,48.5146089,6.805657,,,0,11192,,
45086,5401020A,"MONTIGNY Le Fief",,48.5145569,6.805857,,,0,11192,,
11193,11193,"MONTIGNY Mairie",,48.5158909,6.802171,,,1,,,
45087,5401021A,"MONTIGNY Mairie",,48.5158909,6.802171,,,0,11193,,
11194,11194,"MONTIGNY-SUR-CHIERS FERMONT - Fontaine / Centre",,49.4672318,5.6640861,,,1,,,
44687,5400458A,"MONTIGNY-SUR-CHIERS FERMONT - Fontaine / Centre",,49.4671893,5.6640491,,,0,11194,,
44688,5400459A,"MONTIGNY-SUR-CHIERS FERMONT - Fontaine / Centre",,49.4672743,5.6641231,,,0,11194,,
11195,11195,"MONT-L'ETROIT Place des Tilleuls",,48.4980449,5.7854041,,,1,,,
45907,5402231A,"MONT-L'ETROIT Place des Tilleuls",,48.4980449,5.7854041,,,0,11195,,
11196,11196,"MONT-LE-VIGNOBLE Le Clos",,48.6171014,5.8404751,,,1,,,
45910,5402234A,"MONT-LE-VIGNOBLE Le Clos",,48.6172029,5.8405621,,,0,11196,,
45911,5402235A,"MONT-LE-VIGNOBLE Le Clos",,48.6169999,5.8403881,,,0,11196,,
11197,11197,"MONTREUX Sainte Barbe",,48.5357709,6.884481,,,1,,,
45088,5401022A,"MONTREUX Sainte Barbe",,48.5357709,6.884481,,,0,11197,,
11200,11200,"MONT-SUR-MEURTHE Le Mont",,48.5538429,6.4514995,,,1,,,
45091,5401025A,"MONT-SUR-MEURTHE Le Mont",,48.5540289,6.451548,,,0,11200,,
45092,5401026A,"MONT-SUR-MEURTHE Le Mont",,48.5536569,6.451451,,,0,11200,,
11203,11203,"MORIVILLER Fontaine",,48.4778649,6.441573,,,1,,,
45093,5401028A,"MORIVILLER Fontaine",,48.4778929,6.441578,,,0,11203,,
45094,5401029A,"MORIVILLER Fontaine",,48.4778369,6.441568,,,0,11203,,
11206,11206,"La Chaumière",,49.2288422,5.9657317,,,1,,,
44696,5400473A,"MOUTIERS La Chaumière",,49.2287492,5.9658341,,,0,11206,,
44697,5400474A,"MOUTIERS La Chaumière",,49.2288692,5.9657171,,,0,11206,,
11207,11207,"Monument",,49.2334132,5.9643521,,,1,,,
44698,5400475A,"MOUTIERS Monument",,49.2335792,5.9640511,,,0,11207,,
44699,5400476A,"MOUTIERS Monument",,49.2334623,5.9644011,,,0,11207,,
11208,11208,"Square Albiero",,49.2262286,5.9651427,,,1,,,
44700,5400477A,"MOUTIERS Square Albiero",,49.2261792,5.9650001,,,0,11208,,
44701,5400478A,"MOUTIERS Square Albiero",,49.2261402,5.9651081,,,0,11208,,
11210,11210,"MOUTROT Place des Maronniers",,48.6032009,5.8909491,,,1,,,
45912,5402236A,"MOUTROT Place des Maronniers",,48.6032009,5.8909491,,,0,11210,,
11221,11221,"NEUFMAISONS Place des Nations",,48.4579079,6.847965,,,1,,,
45098,5401036A,"NEUFMAISONS Place des Nations",,48.4579079,6.847965,,,0,11221,,
11222,11222,"NEUVILLER-LES-BADONVILLER Mairie",,48.5171364,6.8731695,,,1,,,
45099,5401037A,"NEUVILLER-LES-BADONVILLER Mairie",,48.5171109,6.87312,,,0,11222,,
45100,5401038A,"NEUVILLER-LES-BADONVILLER Mairie",,48.5171619,6.873219,,,0,11222,,
11224,11224,"NEUVILLER-SUR-MOSELLE Grande Rue",,48.4916824,6.288169,,,1,,,
45610,5401731A,"NEUVILLER-SUR-MOSELLE Grande Rue",,48.4918399,6.288172,,,0,11224,,
45611,5401732A,"NEUVILLER-SUR-MOSELLE Grande Rue",,48.4915249,6.288166,,,0,11224,,
11226,11226,"NOMENY Ecole Maternelle",,48.8887652,6.2235191,,,1,,,
46025,5402822A,"NOMENY Ecole Maternelle",,48.8887652,6.2235191,,,0,11226,,
11227,11227,"NOMENY Ecole Primaire / Mairie",,48.8900292,6.2260371,,,1,,,
45616,5401738A,"NOMENY Ecole Primaire / Mairie",,48.8900292,6.2260371,,,0,11227,,
11228,11228,"NOMENY Place Valentin Brocard",,48.8880692,6.2283621,,,1,,,
45612,5401734A,"NOMENY Place Valentin Brocard",,48.8880462,6.2283881,,,0,11228,,
45613,5401735A,"NOMENY Place Valentin Brocard",,48.8880922,6.2283361,,,0,11228,,
11229,11229,"NOMENY Route de Nancy",,48.8850752,6.2345911,,,1,,,
45614,5401736A,"NOMENY Route de Nancy",,48.8847392,6.2348701,,,0,11229,,
45615,5401737A,"NOMENY Route de Nancy",,48.8854112,6.2343121,,,0,11229,,
11231,11231,"Place de l Eglise - Mairie Ecole",,48.5508942,6.880201,,,1,,,
45101,5401039A,"NONHIGNY Place de l'Eglise",,48.5509489,6.880249,,,0,11231,,
45102,5401040A,"NONHIGNY Place de l'Eglise",,48.5509299,6.88032,,,0,11231,,
45103,5401041A,"NONHIGNY Mairie / Ecole",,48.5508039,6.880034,,,0,11231,,
11233,11233,"Mirabelle",,48.8405507,5.8813686,,,1,,,
45913,5402238A,"NOVIANT-AUX-PRES Mirabelle",,48.8406322,5.8813321,,,0,11233,,
45914,5402239A,"NOVIANT-AUX-PRES Mirabelle / abri",,48.8404692,5.8814051,,,0,11233,,
11238,11238,"OGEVILLER Ecole",,48.5458429,6.724897,,,1,,,
45106,5401044A,"OGEVILLER Ecole",,48.5459139,6.724922,,,0,11238,,
45107,5401045A,"OGEVILLER Ecole",,48.5457719,6.724872,,,0,11238,,
11241,11241,"OGNEVILLE Place de l'Eglise",,48.4747909,6.0649621,,,1,,,
45617,5401739A,"OGNEVILLE Place de l'Eglise",,48.4747539,6.0650071,,,0,11241,,
45618,5401740A,"OGNEVILLE Place de l'Eglise",,48.4748279,6.0649171,,,0,11241,,
11243,11243,"Lorraine - Joseph Machard",,48.5014674,6.112337,,,1,,,
45619,5401741A,"OMELMONT Joseph Machard",,48.5015759,6.112323,,,0,11243,,
45620,5401742A,"OMELMONT Lorraine",,48.5013589,6.1123511,,,0,11243,,
11246,11246,"Mairie - Eglise",,48.4877029,6.203634,,,1,,,
45621,5401743A,"ORMES-ET-VILLE Eglise",,48.4877669,6.203639,,,0,11246,,
45622,5401744A,"ORMES-ET-VILLE Mairie",,48.4876389,6.203629,,,0,11246,,
11247,11247,"ORMES-ET-VILLE Ville sur Madon",,48.4851324,6.171506,,,1,,,
45623,5401745A,"ORMES-ET-VILLE Ville sur Madon",,48.4851569,6.171101,,,0,11247,,
45624,5401746A,"ORMES-ET-VILLE Ville sur Madon",,48.4851079,6.171911,,,0,11247,,
11254,11254,"PAGNY-SUR-MOSELLE Collège",,48.9814302,6.0165971,,,1,,,
45625,5401755A,"PAGNY-SUR-MOSELLE Collège",,48.9814302,6.0165971,,,0,11254,,
11259,11259,"PANNES Le Lavoir",,48.9325542,5.8044661,,,1,,,
45918,5402249A,"PANNES Le Lavoir",,48.9325542,5.8044661,,,0,11259,,
11272,11272,"PEXONNE Rue de Willermont",,48.4848349,6.8694025,,,1,,,
45122,5401061A,"PEXONNE Rue de Willermont",,48.4847189,6.869103,,,0,11272,,
45123,5401062A,"PEXONNE Rue de Willermont",,48.4849509,6.869702,,,0,11272,,
11273,11273,"PHLIN Lavoir",,48.9113627,6.2768761,,,1,,,
45628,5401758A,"PHLIN Lavoir",,48.9112622,6.2769381,,,0,11273,,
45629,5401759A,"PHLIN Lavoir",,48.9114632,6.2768141,,,0,11273,,
11275,11275,"PIENNES Ecole J. Zay",,49.3100183,5.7697401,,,1,,,
44711,5400510A,"PIENNES Ecole J. Zay",,49.3100183,5.7697401,,,0,11275,,
11276,11276,"Place du marché",,49.311695,5.7808404,,,1,,,
44708,5400501A,"PIENNES Place",,49.3116773,5.7809171,,,0,11276,,
44709,5400502A,"PIENNES Place",,49.3117593,5.7808531,,,0,11276,,
11287,11287,"PIERREPONT Fayel",,49.4205153,5.7038086,,,1,,,
44712,5400517A,"PIERREPONT Fayel",,49.4204933,5.7037871,,,0,11287,,
44713,5400518A,"PIERREPONT Fayel",,49.4205373,5.7038301,,,0,11287,,
11288,11288,"PIERREPONT Place / parking",,49.414729,5.7107438,,,1,,,
44714,5400519A,"PIERREPONT Place / parking",,49.4148343,5.7107131,,,0,11288,,
44715,5400520A,"PIERREPONT Place / parking",,49.4146238,5.7107745,,,0,11288,,
11290,11290,"PORT-SUR-SEILLE Lavoir",,48.9040202,6.1644811,,,1,,,
45647,5401788A,"PORT-SUR-SEILLE Lavoir",,48.9040202,6.1644811,,,0,11290,,
11297,11297,"PULNEY Fontaine",,48.3982519,6.0332415,,,1,,,
45919,5402264A,"PULNEY Fontaine",,48.3982719,6.0331551,,,0,11297,,
45920,5402265A,"PULNEY Fontaine",,48.3982319,6.033328,,,0,11297,,
11300,11300,"PUXIEUX Ecole/Eglise",,49.0765707,5.8887711,,,1,,,
44716,5400526A,"PUXIEUX Ecole/Eglise",,49.0765652,5.8886191,,,0,11300,,
44717,5400527A,"PUXIEUX Ecole/Eglise",,49.0765762,5.8889231,,,0,11300,,
11301,11301,"QUEVILLONCOURT Rue du Petit Café",,48.4733229,6.0986046,,,1,,,
45656,5401803A,"QUEVILLONCOURT Rue du Petit Café",,48.4733379,6.0986391,,,0,11301,,
45657,5401804A,"QUEVILLONCOURT Rue du Petit Café",,48.4733079,6.0985701,,,0,11301,,
11302,11302,"QUEVILLONCOURT Clos Renard",,48.4727479,6.0997815,,,1,,,
45654,5401801A,"QUEVILLONCOURT Clos Renard",,48.4727969,6.099798,,,0,11302,,
45655,5401802A,"QUEVILLONCOURT Clos Renard",,48.4726989,6.099765,,,0,11302,,
11303,11303,"RAUCOURT Les Tilleuls",,48.9265842,6.2174091,,,1,,,
45658,5401805A,"RAUCOURT Les Tilleuls",,48.9265842,6.2174091,,,0,11303,,
11304,11304,"RAVILLE-SUR-SANON Fontaine",,48.6508014,6.4978205,,,1,,,
45127,5401069A,"RAVILLE-SUR-SANON Fontaine",,48.6508309,6.497897,,,0,11304,,
45128,5401070A,"RAVILLE-SUR-SANON Fontaine",,48.6507719,6.497744,,,0,11304,,
11306,11306,"RECHICOURT-LA-PETITE Rue de Bezange",,48.7192009,6.582552,,,1,,,
45129,5401071A,"RECHICOURT-LA-PETITE Rue de Bezange",,48.7192009,6.582552,,,0,11306,,
11307,11307,"RECLONVILLE Abri",,48.5406459,6.727077,,,1,,,
45131,5401073A,"RECLONVILLE Abri",,48.5406239,6.727055,,,0,11307,,
45132,5401074A,"RECLONVILLE Abri",,48.5406679,6.727099,,,0,11307,,
11308,11308,"REHAINVILLER Chaufontaine Garage",,48.5731899,6.480079,,,1,,,
45136,5401084A,"REHAINVILLER Chaufontaine Garage",,48.5731899,6.480079,,,0,11308,,
11309,11309,"REHAINVILLER Chaufontaine",,48.5745309,6.48166,,,1,,,
45133,5401075A,"REHAINVILLER Chaufontaine",,48.5745309,6.48166,,,0,11309,,
11319,11319,"REILLON Mairie",,48.5981929,6.74294,,,1,,,
45140,5401088A,"REILLON Mairie",,48.5981929,6.74294,,,0,11319,,
11322,11322,"REMENOVILLE Mairie Ecole",,48.4637459,6.473214,,,1,,,
45142,5401090A,"REMENOVILLE Mairie Ecole",,48.4636989,6.473183,,,0,11322,,
45143,5401091A,"REMENOVILLE Mairie Ecole",,48.4637929,6.473245,,,0,11322,,
11326,11326,"REMONCOURT Mairie",,48.6597174,6.736144,,,1,,,
45144,5401092A,"REMONCOURT Mairie",,48.6596759,6.736169,,,0,11326,,
45145,5401093A,"REMONCOURT Mairie",,48.6597589,6.736119,,,0,11326,,
11327,11327,"REPAIX Respalien",,48.6075084,6.8334625,,,1,,,
45146,5401094A,"REPAIX Respalien",,48.6075589,6.833439,,,0,11327,,
45147,5401095A,"REPAIX Respalien",,48.6074579,6.833486,,,0,11327,,
11328,11328,"Mairie",,48.8193755,5.9807225,,,1,,,
45923,5402269A,"ROGEVILLE Mairie",,48.8193429,5.9807341,,,0,11328,,
11333,11333,"Pre Chapon - Haras",,48.598462,6.3377121,,,1,,,
46114,5404268A,"ROSIERES-AUX-SALINES Haras",,48.5985059,6.337678,,,0,11333,,
46115,5404269A,"ROSIERES-AUX-SALINES Haras",,48.5984349,6.337722,,,0,11333,,
11335,11335,"Rue des Ecoles",,48.5934446,6.3318837,,,1,,,
45673,5401820A,"ROSIERES-AUX-SALINES Rue des Ecoles",,48.5933989,6.331834,,,0,11335,,
11337,11337,"Route St Mihiel - Rue des Jardins",,48.7940478,6.0000459,,,1,,,
45924,5402270A,"ROSIERES-EN-HAYE Route de Saint-Mihiel",,48.7940439,6.0001301,,,0,11337,,
45925,5402271A,"ROSIERES-EN-HAYE Route de Saint-Mihiel",,48.7940489,5.9999661,,,0,11337,,
11338,11338,"ROUVES Mairie",,48.8988442,6.2060356,,,1,,,
45674,5401821A,"ROUVES Mairie",,48.8987532,6.2060641,,,0,11338,,
45675,5401822A,"ROUVES Mairie",,48.8989352,6.2060071,,,0,11338,,
11344,11344,"ROVILLE-DEVANT-BAYON Stade",,48.4726679,6.296043,,,1,,,
45678,5401825A,"ROVILLE-DEVANT-BAYON Stade",,48.4726679,6.296043,,,0,11344,,
11345,11345,"ROVILLE-DEVANT-BAYON Canal du Moulin",,48.4659399,6.291274,,,1,,,
45676,5401823A,"ROVILLE-DEVANT-BAYON Canal du Moulin",,48.4659399,6.291274,,,0,11345,,
11346,11346,"ROVILLE-DEVANT-BAYON Tissage",,48.4729669,6.296494,,,1,,,
45679,5401826A,"ROVILLE-DEVANT-BAYON Tissage",,48.4729669,6.296494,,,0,11346,,
11352,11352,"SAINT-BAUSSANT abri rue du Moulin",,48.8937792,5.7915251,,,1,,,
46032,5403041A,"SAINT-BAUSSANT abri rue du Moulin",,48.8937792,5.7915251,,,0,11352,,
11354,11354,"SAINT-BOINGT Eglise",,48.4308649,6.4374,,,1,,,
45152,5401103A,"SAINT-BOINGT Eglise",,48.4308649,6.4374,,,0,11354,,
11359,11359,"Place de l Eglise",,48.4194686,6.1315834,,,1,,,
45682,5401833A,"SAINT-FIRMIN Place de l'Eglise",,48.4194229,6.131451,,,0,11359,,
45683,5401834A,"SAINT-FIRMIN Place de l'Eglise",,48.4195759,6.131446,,,0,11359,,
46078,5403994A,"SAINT-FIRMIN Abri Place de l'Eglise",,48.4194069,6.131853,,,0,11359,,
11361,11361,"SAINT-GERMAIN Jean Lamour",,48.4318534,6.338985,,,1,,,
45157,5401110A,"SAINT-GERMAIN Jean Lamour",,48.4318079,6.338833,,,0,11361,,
45158,5401111A,"SAINT-GERMAIN Jean Lamour",,48.4318989,6.339137,,,0,11361,,
11362,11362,"SAINT-JEAN-LES-LONGUYON Ecole Abri Bus",,49.4531563,5.4631811,,,1,,,
44721,5400537A,"SAINT-JEAN-LES-LONGUYON Ecole Abri Bus",,49.4531563,5.4631811,,,0,11362,,
11363,11363,"SAINT-JEAN-LES-LONGUYON Ham lès Saint Jean-Abri-fo",,49.4517174,5.4806617,,,1,,,
44719,5400535A,"SAINT-JEAN-LES-LONGUYON Ham lès Saint Jean-Abri-fo",,49.4517253,5.4804091,,,0,11363,,
44720,5400536A,"SAINT-JEAN-LES-LONGUYON Ham lès Saint Jean-Abri-fo",,49.4517095,5.4809144,,,0,11363,,
11364,11364,"SAINT-JEAN-LES-LONGUYON Rue Du 1 BCP",,49.4548843,5.4693331,,,1,,,
44722,5400539A,"SAINT-JEAN-LES-LONGUYON Rue Du 1 BCP",,49.4548843,5.4693331,,,0,11364,,
11369,11369,"SAINT-MARD Mairie",,48.5049669,6.303737,,,1,,,
45159,5401112A,"SAINT-MARD Mairie",,48.5049669,6.303737,,,0,11369,,
11370,11370,"SAINT-MARTIN Fontaine",,48.5677819,6.752924,,,1,,,
45160,5401113A,"SAINT-MARTIN Fontaine",,48.5677819,6.752924,,,0,11370,,
11371,11371,"SAINT-MAURICE-AUX-FORGES Rue de Clairbois",,48.5101332,6.848392,,,1,,,
45161,5401115A,"SAINT-MAURICE-AUX-FORGES Rue de Clairbois",,48.5100519,6.848403,,,0,11371,,
45162,5401116A,"SAINT-MAURICE-AUX-FORGES Rue de Clairbois",,48.5101919,6.848237,,,0,11371,,
45163,5401117A,"SAINT-MAURICE-AUX-FORGES Rue de Clairbois",,48.5101879,6.848372,,,0,11371,,
46294,5401114A,"SAINT-MAURICE-AUX-FORGES Rue de Clairbois",,48.5101009,6.848556,,,0,11371,,
11374,11374,"SAINT-NICOLAS-DE-PORT Ecoles",,48.6284159,6.29256,,,1,,,
45696,5401848A,"SAINT-NICOLAS-DE-PORT Ecoles",,48.6284159,6.29256,,,0,11374,,
11376,11376,"SAINTE-POLE Lavoir",,48.5101509,6.824134,,,1,,,
45167,5401121A,"SAINTE-POLE Lavoir",,48.5101509,6.824134,,,0,11376,,
11378,11378,"SAINT-PANCRE BURE LA VILLE - Place",,49.5309198,5.6348271,,,1,,,
44727,5400550A,"SAINT-PANCRE BURE LA VILLE - Place",,49.5309323,5.6348541,,,0,11378,,
44728,5400551A,"SAINT-PANCRE BURE LA VILLE - Place",,49.5309073,5.6348001,,,0,11378,,
11379,11379,"SAINT-PANCRE Etang",,49.5293853,5.6402276,,,1,,,
44729,5400552A,"SAINT-PANCRE Etang",,49.5293563,5.6402611,,,0,11379,,
44730,5400553A,"SAINT-PANCRE Etang",,49.5294143,5.6401941,,,0,11379,,
11380,11380,"SAINT-PANCRE Village",,49.5290993,5.6460816,,,1,,,
44731,5400554A,"SAINT-PANCRE Village",,49.5291323,5.6460801,,,0,11380,,
44732,5400555A,"SAINT-PANCRE Village",,49.5290663,5.6460831,,,0,11380,,
11381,11381,"SAINT-REMIMONT Herbémont",,48.5011589,6.244305,,,1,,,
45697,5401849A,"SAINT-REMIMONT Herbémont",,48.5011209,6.244384,,,0,11381,,
45698,5401850A,"SAINT-REMIMONT Herbémont",,48.5011969,6.244226,,,0,11381,,
11383,11383,"SAINT-REMIMONT Place Saint Rémi",,48.4982894,6.249309,,,1,,,
45699,5401851A,"SAINT-REMIMONT Place Saint Rémi",,48.4982999,6.249425,,,0,11383,,
45700,5401852A,"SAINT-REMIMONT Place Saint Rémi",,48.4982789,6.249193,,,0,11383,,
11388,11388,"SAINT-SAUVEUR Place mairie",,48.5342124,6.9739415,,,1,,,
45169,5401125A,"SAINT-SAUVEUR Place mairie",,48.5341909,6.973899,,,0,11388,,
46300,5401126A,"SAINT-SAUVEUR Place mairie",,48.5342339,6.973984,,,0,11388,,
11389,11389,"SAINT-SUPPLET Place Du 19 Mars62 / Centre",,49.3807943,5.7354261,,,1,,,
44733,5400556A,"SAINT-SUPPLET Place Du 19 Mars62 / Centre",,49.3807943,5.7354261,,,0,11389,,
11390,11390,"SAIZERAIS Haute Epine (abri école primaire)",,48.7926669,6.0512971,,,1,,,
45705,5401857A,"SAIZERAIS Haute Epine (abri école primaire)",,48.7926669,6.0512971,,,0,11390,,
11393,11393,"Gare",,49.3439593,5.9123737,,,1,,,
44734,5400557A,"SANCY Gare",,49.3444733,5.9122041,,,0,11393,,
44735,5400558A,"SANCY Gare",,49.3436103,5.9125121,,,0,11393,,
11397,11397,"SAULXEROTTE Saint Claire",,48.4690439,5.9432501,,,1,,,
45928,5402280A,"SAULXEROTTE Saint Claire",,48.4690439,5.9432501,,,0,11397,,
11404,11404,"rue des Freres Baill",,48.4258694,6.0797595,,,1,,,
46137,5404390A,"SAXON-SION SAXON  - rue des Frères Baillard",,48.4258849,6.07962,,,0,11404,,
46138,5404391A,"SAXON-SION SAXON - rue des Frères Baillard",,48.4258539,6.079899,,,0,11404,,
11407,11407,"SEICHAMPS Clésure",,48.7133664,6.249767,,,1,,,
45712,5401866A,"SEICHAMPS Clésure",,48.7133369,6.249867,,,0,11407,,
45713,5401867A,"SEICHAMPS Clésure",,48.7133959,6.249667,,,0,11407,,
11408,11408,"SEICHAMPS Route Nationale",,48.7185909,6.2628325,,,1,,,
45710,5401864A,"SEICHAMPS Route Nationale",,48.7186389,6.263053,,,0,11408,,
45711,5401865A,"SEICHAMPS Route Nationale",,48.7185429,6.262612,,,0,11408,,
11410,11410,"SEICHEPREY Village",,48.8691452,5.7908546,,,1,,,
45932,5402285A,"SEICHEPREY Village",,48.8691712,5.7909041,,,0,11410,,
45933,5402286A,"SEICHEPREY Village",,48.8691192,5.7908051,,,0,11410,,
11411,11411,"SELAINCOURT Lavoir",,48.4993099,5.9669476,,,1,,,
45934,5402287A,"SELAINCOURT Lavoir",,48.4993069,5.9670691,,,0,11411,,
45935,5402288A,"SELAINCOURT Lavoir",,48.4993129,5.9668261,,,0,11411,,
11412,11412,"SERANVILLE Fontaine",,48.4573979,6.516214,,,1,,,
45170,5401127A,"SERANVILLE Fontaine",,48.4573979,6.516214,,,0,11412,,
11413,11413,"SERRES Marc Bouchot",,48.6915359,6.462586,,,1,,,
45171,5401128A,"SERRES Marc Bouchot",,48.6915359,6.462586,,,0,11413,,
11414,11414,"SERROUVILLE Café du Cheval Blanc",,49.3986638,5.8892121,,,1,,,
44736,5400563A,"SERROUVILLE Café du Cheval Blanc",,49.3986153,5.8891611,,,0,11414,,
44737,5400564A,"SERROUVILLE Café du Cheval Blanc",,49.3987123,5.8892631,,,0,11414,,
11416,11416,"Cour d Ecole",,48.7158939,6.0197021,,,1,,,
45940,5402295A,"SEXEY-LES-BOIS - SEXEY-LES-BOIS Cour d'Ecole",,48.7158939,6.0197021,,,0,11416,,
11417,11417,"SIONVILLER Mairie",,48.6342639,6.531755,,,1,,,
45172,5401129A,"SIONVILLER Mairie",,48.6342639,6.531755,,,0,11417,,
11418,11418,"SIVRY Place de la Mairie",,48.8310862,6.2010821,,,1,,,
45714,5401868A,"SIVRY Place de la Mairie",,48.8310862,6.2010821,,,0,11418,,
11423,11423,"SORNEVILLE Eglise",,48.7481674,6.4181245,,,1,,,
45715,5401869A,"SORNEVILLE Eglise",,48.7482049,6.418535,,,0,11423,,
45716,5401870A,"SORNEVILLE Eglise",,48.7481299,6.417714,,,0,11423,,
11424,11424,"SPONVILLE Eglise",,49.0722897,5.8321946,,,1,,,
44738,5400565A,"SPONVILLE Eglise",,49.0722472,5.8322881,,,0,11424,,
44739,5400566A,"SPONVILLE Eglise",,49.0723322,5.8321011,,,0,11424,,
11425,11425,"TANCONVILLE Mairie",,48.6051849,6.934743,,,1,,,
45176,5401134A,"TANCONVILLE Mairie",,48.6051849,6.934743,,,0,11425,,
11429,11429,"TANTONVILLE",,48.4680077,6.135539,,,1,,,
45717,5401872A,"TANTONVILLE Bassompierre",,48.4679699,6.135823,,,0,11429,,
45721,5401876A,"TANTONVILLE Ligneville",,48.4681749,6.13524,,,0,11429,,
11430,11430,"Ourches - Carlingford",,48.4691649,6.1400105,,,1,,,
45720,5401875A,"TANTONVILLE Carlingford",,48.4692089,6.14004,,,0,11430,,
45722,5401877A,"TANTONVILLE Ourches",,48.4691209,6.139981,,,0,11430,,
11431,11431,"TED Bourlemont   Eco",,48.4698899,6.1398115,,,1,,,
45718,5401873A,"TANTONVILLE Bourlemont / Ecole",,48.4698779,6.139676,,,0,11431,,
45719,5401874A,"TANTONVILLE Bourlemont",,48.4699019,6.139947,,,0,11431,,
11432,11432,"TELLANCOURT Centre",,49.5080673,5.6335256,,,1,,,
44740,5400567A,"TELLANCOURT Centre",,49.5079373,5.6332911,,,0,11432,,
44741,5400568A,"TELLANCOURT Centre",,49.5081973,5.6337601,,,0,11432,,
11436,11436,"THEZEY-SAINT-MARTIN Place de la Mairie",,48.9017607,6.2943746,,,1,,,
45726,5401885A,"THEZEY-SAINT-MARTIN Place de la Mairie",,48.9015842,6.2944041,,,0,11436,,
45727,5401886A,"THEZEY-SAINT-MARTIN Place de la Mairie",,48.9019372,6.2943451,,,0,11436,,
11449,11449,"THOREY-LYAUTEY abri",,48.4420939,6.0301931,,,1,,,
45729,5401888A,"THOREY-LYAUTEY abri",,48.4420939,6.0301931,,,0,11449,,
11450,11450,"THOREY-LYAUTEY Place Lebeau",,48.4425219,6.0293241,,,1,,,
45728,5401887A,"THOREY-LYAUTEY Place Lebeau",,48.4425219,6.0293241,,,0,11450,,
11451,11451,"THUILLEY-AUX-GROSEILLES Grande Rue",,48.5728299,5.9713711,,,1,,,
45943,5402305A,"THUILLEY-AUX-GROSEILLES Grande Rue",,48.5728009,5.9713541,,,0,11451,,
45944,5402306A,"THUILLEY-AUX-GROSEILLES Grande Rue",,48.5728589,5.9713881,,,0,11451,,
11456,11456,"TONNOY 6 rue du Moulin",,48.5509809,6.256245,,,1,,,
45737,5401897A,"TONNOY 6 rue du Moulin",,48.5509809,6.256245,,,0,11456,,
11457,11457,"TONNOY Chaponnier",,48.5512109,6.249479,,,1,,,
45733,5401893A,"TONNOY Chaponnier",,48.5512109,6.249479,,,0,11457,,
11459,11459,"TONNOY Grande Rue",,48.5518629,6.2528015,,,1,,,
45734,5401894A,"TONNOY Grande Rue",,48.5519509,6.253051,,,0,11459,,
45735,5401895A,"TONNOY Grande Rue",,48.5517749,6.252552,,,0,11459,,
11465,11465,"Remparts",,48.6725509,5.8954421,,,1,,,
45952,5402318A,"TOUL Remparts",,48.6725509,5.8954421,,,0,11465,,
11466,11466,"Theatre du Moulin",,48.6713839,5.8923331,,,1,,,
45947,5402313A,"TOUL Théâtre du Moulin",,48.6713839,5.8923331,,,0,11466,,
11472,11472,"Cités Gascogne",,49.3234079,5.9223194,,,1,,,
44742,5400572A,"TRIEUX Cités Gascogne",,49.3234473,5.9219971,,,0,11472,,
44743,5400573A,"TRIEUX Cités Gascogne",,49.3233733,5.9224751,,,0,11472,,
11473,11473,"Mairie",,49.324501,5.9309178,,,1,,,
44744,5400574A,"TRIEUX Mairie",,49.3245383,5.9308251,,,0,11473,,
44745,5400575A,"TRIEUX Mairie",,49.3244893,5.9306031,,,0,11473,,
11479,11479,"TRONVILLE Eglise",,49.0844522,5.9193061,,,1,,,
44750,5400583A,"TRONVILLE Eglise",,49.0844522,5.9193061,,,0,11479,,
